smiles,ld50_zhu
CC(Cl)COP(=O)(OCC(C)Cl)Oc1ccc([N+](=O)[O-])cc1,3.333
Cc1c(Cl)c(=O)oc2cc(OP(=O)(OCC(C)Cl)OCC(C)Cl)ccc12,2.8110000000000004
CC(CN(C)C)CN1c2ccccc2Sc2ccccc21,3.153
CC(CN)NCCO,1.381
CC(CN=Cc1ccccc1O)N=Cc1ccccc1O,1.7919999999999998
Cc1ccc(C(=O)C(C)CN2CCCCC2)cc1,2.228
CC(CN1CCN(CCOCCO)CC1)CN1c2ccccc2Sc2ccccc21,3.029
CC(CN1CCOCC1)C(C(=O)N1CCCC1)(c1ccccc1)c1ccccc1,3.738
CC(=Cc1ccccc1)CO,1.791
CC(CO)CCO,1.28
CC(=O)OCC(C)c1ccccc1,1.618
CC(=O)OCC(C)OC(C)=O,1.073
CC(COc1ccc(C(C)(C)C)cc1)OS(=O)OCCCl,1.934
CC(COc1ccccc1)N(CCCl)Cc1ccccc1,2.085
CC(CO[N+](=O)[O-])O[N+](=O)[O-],2.822
CC(CS)C(=O)N1CCCC1C(=O)O,1.709
CC(C(=O)Nc1cc(-c2ccccc2)nn1-c1ccccc1)N(C)C,2.431
CC(c1ccccc1)N(C)C,2.551
CC(N)(Cc1ccc(O)c(O)c1)C(=O)O,1.626
CC(N)=O,0.926
CC(N)=S,2.397
CC(N)C(O)c1cccc(O)c1,2.843
CC(N)c1ccccc1,2.11
CC(N)Cc1ccccc1,3.654
CC(N)Cc1c[nH]c2ccccc12,3.899
CC(N)CCN,1.815
CC(N)CN,1.5219999999999998
CC(NC(C)c1ccccc1)c1ccccc1,1.886
CC(NC(=Nc1ccncc1)NC#N)C(C)(C)C,3.068
CC(NCCNC(C)c1ccccc1)c1ccccc1,2.318
CC(NNC(=O)c1ccccc1)c1ccccc1,2.551
CC(O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,2.728
CC(=O)O,1.259
CC(O)C#N,2.912
CC(O)C(=O)O,1.383
CC(O)c1cccc(N)c1,1.646
CC(O)c1ccccc1,2.485
CC(O)C1CC=CCC1,1.952
CC(O)CC(C)(C)O,1.504
CC(O)CC(C)O,1.181
CC(O)CC=O,1.607
CC(O)CCC(C)O,1.771
CC(O)CCO,0.685
CC(O)CF,1.379
CC(O)CN,1.554
CC(O)CN(C)C,1.737
CC(O)CN(CC(C)O)CC(C)O,1.504
CC(O)Cn1cnc2c1c(=O)n(C)c(=O)n2C,2.714
CC(O)CNC(C)(C)Cc1ccc(Cl)cc1,3.207
CC(O)CNCC(C)O,1.297
CC(O)CO,0.58
C=CC(=O)OCC(C)O,2.716
CC(O)COC(=O)C=CC(=O)O,1.669
CC(O)COCC(C)O,0.956
C#CC(C)OC(=O)Nc1cccc(Cl)c1,1.952
CC(OC(C)c1ccccc1)c1ccccc1,1.3630000000000002
Cc1cc(Cl)ccc1OC(C)C(=O)O,2.519
CC(Oc1cc(Cl)c(Cl)cc1Cl)C(=O)O,2.6180000000000003
CC(Oc1ccc(Cl)cc1Cl)C(=O)O,2.468
CC(OCCCl)OCCCl,2.781
CC(O[N+](=O)[O-])c1ccc([N+](=O)[O-])cc1,1.996
C=C[Si](Cl)(Cl)CC,1.739
CC[Si](Cl)(Cl)Cl,2.09
CC=C1CC(C)C(O)(CO)C(=O)OCC2=CCN3CCC(OC1=O)C23,4.0139999999999985
CC=C1CC2C=CC1C2,1.6769999999999998
C#CC(=O)C=CC,3.122
CC=CC(=O)OC(=O)C=CC,1.736
C=COC(=O)C=CC,1.237
CC=CC(=O)O,1.935
C#CC(O)C=CC,3.451
CC=CC(=O)OC(C=CC)OC(=O)C=CC,1.937
CC=CC=CC(=O)O,1.183
CC=CC=CC=O,2.506
CC=CC=CCOC(C)=O,1.507
CC=CC=CCOCCO,1.6269999999999998
CC=CC=O,2.532
CC=Cc1ccccc1,1.516
CC=Cc1ccc2c(c1)OCO2,2.083
CC=CCl,1.594
CC=CCO,1.889
CC=CCOC=CC,1.147
CC=NN(C)C=O,2.495
CC=O,1.824
CC1(C)C(C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2)C1(C)C,4.288
CC1(C)C(C=C(Br)Br)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,4.226
CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1ccc(F)c(Oc2ccccc2)c1,2.86
CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,3.774
CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc1cccc(Oc2ccccc2)c1,2.98
CC1(C(=O)O)CCC2(C)CCC3(C)C(=CC(=O)C4C5(C)CCC(OC(=O)CCC(=O)O)C(C)(C)C5CCC43C)C2C1,2.367
CC1(C)C2CC=C(CCO)C1C2,2.271
C=C1CCC2CC1C2(C)C,1.462
CC12CCC(C1)C(C)(C)C2=O,1.539
CC1(C)C2CCC1(C)C(OC(=O)CSC#N)C2,2.199
CC1(C)C2CCC1(C)C(O)C2,1.425
CC1(C)CC(N)(O)CC(C)(CN)C1,2.156
CC1(C)CCOCO1,1.493
CC1(C)COC1=O,1.833
CC1(C)C(=O)N(Br)C(=O)N1Cl,2.605
CC1(C)C(=O)N(Cl)C(=O)N1Cl,2.5610000000000004
CC1(C)NC(=O)NC1=O,1.216
CC1(C)SC2C(NC(=O)C3(N)CCCCC3)C(=O)N2C1C(=O)O,1.833
CC1(C(=O)O)CC=CCC1,1.816
CC1(C2CCC3(C)OC3C2)CO1,1.475
CC1(COCC2(C)CO2)CO1,1.974
CC1(COCCOCC2(C)CO2)CO1,1.433
CC1(O)CC(C)(O)OO1,1.67
Cc1c(C(=O)NCCO)[n+]([O-])c2ccccc2[n+]1[O-],2.186
CC1=C(C(=O)Nc2ccccc2)S(=O)(=O)CCO1,2.126
Cc1cccc(Nc2ccccc2C(=O)O)c1C,2.513
Cc1cccc(Nc2cc(Cl)nc(SCC(=O)O)n2)c1C,1.892
Cc1ccc(O)cc1C,2.225
Cc1ccncc1C,2.199
Cc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],2.832
Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)Cl,1.499
Cc1c(C(N)=O)cc([N+](=O)[O-])cc1[N+](=O)[O-],2.574
Cc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],2.456
Cc1ccccc1C(=O)O,2.532
Cc1ccccc1S(N)(=O)=O,1.546
Cc1c([N+](=O)[O-])cccc1[N+](=O)[O-],3.012
Cc1occc1C(=O)Nc1ccccc1,1.193
CC1=C(CC(=O)O)c2cc(F)ccc2C1=Cc1ccc(S(C)=O)cc1,3.13
CC1=C(C(=O)Nc2ccccc2)CCCO1,1.161
Cc1[nH]c(=O)n(C(C)(C)C)c(=O)c1Cl,1.461
Cc1c(Cl)c(=O)oc2cc(OP(=O)(OCCCCl)OCCCCl)ccc12,3.323
Cc1c(Cl)c(=O)oc2cc(OP(=O)(OCCCl)OCCCl)ccc12,2.664
Cc1cc(S(=O)(=O)O)c(N)cc1Cl,1.256
Cc1cc(O)ccc1Cl,1.892
Cc1ccccc1N,2.204
Cc1c(N)cccc1Cl,2.392
Cc1ccc2ccccc2c1N,2.404
Cc1cc(S(=O)(=O)c2ccccc2)ccc1NS(=O)(=O)C(F)(F)F,2.778
Cc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,4.297
Cc1cccc(C(=O)O)c1O,2.5340000000000003
Cc1occc(=O)c1O,1.952
Cc1ncc(COP(=O)(O)O)c(C=O)c1O,1.622
Cc1ncc(CO)c(CO)c1O,1.626
Cc1ccc(N)cc1O,1.534
Cc1ccccc1O,2.951
Cc1cc(Cl)ccc1OCC(=O)O,2.457
Cc1ccccc1OCC(O)COC(N)=O,2.331
Cc1cc(Cl)ccc1OCCCC(=O)O,2.527
Cc1ccccc1OP(=O)(Oc1ccccc1C)Oc1ccccc1C,2.502
CC1=C(C(=O)Nc2ccccc2)SCCO1,2.738
Cc1c2ccccc2c(C)c2c1ccc1ccccc12,2.894
Cc1cccc2ccccc12,1.888
Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,2.394
Cc1cc(C(C)(C)C)c(O)c(C)c1CC1=NCCN1,5.513
Cc1ccc(O)c([N+](=O)[O-])c1,1.659
Cc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,2.926
Cc1cccc([N+](=O)[O-])c1,2.107
Cc1cc([N+](=O)[O-])ccc1S(=O)(=O)NCCO,1.765
Cc1cc(C(=O)NNCc2ccccc2)no1,2.917
Cc1cc(=O)[nH]c(=O)[nH]1,0.29100000000000004
Cc1cc(=O)[nH]c(=S)[nH]1,1.707
Cc1cc(=O)[nH]o1,1.503
CC1=CC(=O)OC1=O,1.635
Cc1cc(=O)oc2cc(O)ccc12,1.66
Cc1cc(=O)oc2cc(OP(=O)(OCCCl)OCCCl)ccc12,3.432
Cc1cc(C(C#N)c2ccc(Cl)cc2)c(Cl)cc1NC(=O)c1cc(I)cc(I)c1O,3.403
Cc1cc(C)c(C)c(C)c1,1.415
Cc1ccc(C)c(C)c1,1.381
Cc1cc(C)c(C)cc1C,1.283
Cc1cc(C)c(N)c(C)c1,2.26
Cc1ccc(N)c(C)c1,2.414
Cc1ccc(O)c(C)c1,1.582
Cc1cccc(C)c1,1.327
Cc1cc(C)nc(C)c1,2.481
Cc1ccnc(C)c1,2.729
Cc1cc(Cl)ccc1N,2.127
Cc1cccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)c1,2.349
Cc1ccc(C)c(N)c1,1.97
Cc1cc(C)cc(N)c1,2.234
Cc1cccc(N)c1,2.377
Cc1cc(N)ccc1N,3.0780000000000003
Cc1cc(N)ccc1S(=O)(=O)NCCO,1.413
Cc1ccnc(N)c1,2.733
Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,1.611
Cc1ccc(C)c(O)c1,2.44
Cc1cc(C)cc(O)c1,2.303
Cc1cc(O)cc(C)c1Cl,1.612
Cc1cc(O)cc(O)c1,2.168
Cc1cccc(O)c1,2.65
Cc1cc(O)ccc1[N+](=O)[O-],1.541
Cc1cc(C)cc(OCC2CNC(=O)O2)c1,2.456
Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1,1.719
Cc1ccc([N+](=O)[O-])c([N+](=O)[O-])c1,2.354
Cc1ccc(S(=O)(=O)O)c(N)c1,1.344
Cc1ccc(C)c(C)c1C,1.321
Cc1ccc(C)c(CCNC(N)=O)c1,1.922
Cc1ccc(C)cc1,1.327
Cc1ccc(C(C)(C)C)cc1,1.916
Cc1ccc(C(=O)O)cc1,2.532
Cc1ccc([N+](=O)[O-])cc1,1.845
Cc1ccc(N(CC2=NCCN2)c2cccc(O)c2)cc1,2.352
Cc1ccc(N2C(=O)C=CC2=O)cc1,2.421
Cc1ccc(S(=O)(=O)NC(=O)NN2CC3CCCC3C2)cc1,1.811
Cc1ccc(S(=O)(=O)Oc2cc(S(=O)(=O)O)cc3cc(S(=O)(=O)O)cc(N)c23)cc1,1.615
Cc1ccc(S(=O)(=O)OCCCl)cc1,2.673
Cc1ccc(S(=O)(=O)O)cc1,1.842
Cc1ccc(N=C=O)cc1N=C=O,1.4780000000000002
Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)O,1.767
Cc1ccc(Cl)cc1,1.78
Cc1ccc(Cl)cc1Cl,1.544
Cc1ccc(Cl)cc1N,2.485
Cc1ccc(N)cc1,2.213
Cc1ccc(N)cc1Br,3.014
Cc1ccc(N)cc1C,2.174
Cc1ccc(N)nc1,2.733
Cc1ccc(Nc2ccc(Nc3ccc(C)cc3)c3c2C(=O)c2ccccc2C3=O)cc1,2.0580000000000003
Cc1ccc(O)cc1,2.718
Cc1ccc(C=O)o1,1.699
Cc1ccc(OC(=O)c2ccccc2)cc1,1.905
Cc1ccc(OC(=O)c2ccccc2O)cc1,2.244
Cc1ccc2c(Cl)cc(Cl)c(O)c2n1,2.539
Cc1ccc2nc3c4cccc5cccc(c(=O)n3c2c1)c54,1.477
Cc1ccc2[nH]nnc2c1,1.92
Cc1ccc2oc(=O)ccc2c1,1.979
Cc1cccc([N+](=O)[O-])c1[N+](=O)[O-],2.301
Cc1cccc(C)c1CCNC(N)=O,2.108
Cc1cccc(C)c1N,2.1590000000000003
Cc1cccc(C)c1NC1=NCCCS1,3.229
Cc1cccc(C)c1O,2.616
Cc1cccc(C)n1,2.428
Cc1cccc(N)c1C,2.114
Cc1cccc(NC(N)=O)c1,2.053
Cc1ccccc1,1.265
Cc1ccccc1C(=O)Nc1ccccc1,1.547
Cc1ccccc1[N+](=O)[O-],2.187
Cc1ccccc1N1C(=O)C=CC1=O,2.874
Cc1ccccc1NC(=N)Nc1ccccc1C,2.68
Cc1ccccc1NCCO,1.837
Cc1ccccc1OCC(COC(O)C(Cl)(Cl)Cl)OC(O)C(Cl)(Cl)Cl,2.734
Cc1ccccc1OCC(O)CO,2.465
Cc1cccnc1,2.367
Cc1cccs1,1.487
Cc1ccnc(SCCC(F)=C(F)F)n1,2.443
Cc1ccncc1,1.858
Cc1ccc2ccc(=O)oc2c1,1.625
Cc1ccc2[nH]c(C(F)(F)F)nc2c1,3.502
Cc1ccc2sc(C)nc2c1,2.232
Cc1ccc2ccccc2c1,1.941
Cc1ccc2ncccc2c1,2.056
Cc1ccc2nc3sc(=O)sc3nc2c1,2.3280000000000003
CC1=CCC2C(C1)C2(C)C,1.453
CC1=CCC2CC1C2(C)C,1.5659999999999998
Cc1cnn(SC(Cl)(Cl)Cl)c1,2.3480000000000003
Cc1ccc(C)nc1,2.127
Cc1cnc(C)cn1,2.025
Cc1cncc(C)n1,2.09
Cc1cnccc1N,2.385
Cc1cnccn1,1.7180000000000002
Cc1c[nH]c2ccccc12,1.58
Cc1cn[nH]c1,2.101
CC1=COC(C)(C=O)CC1,1.756
Cc1nc(C)c(C)nc1C,1.853
Cc1c(N)nc(C)c2c1[nH]c1ccccc12,3.325
C=Cc1ccc(C)nc1,2.009
Cc1ncc(CO)c(C(=O)O)c1O,1.388
Cc1ncc([N+](=O)[O-])n1CC(O)CCl,2.091
Cc1ncc([N+](=O)[O-])n1CCO,1.756
Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,2.309
Cc1ccccn1,2.071
CC1=Nc2ccc(Cl)cc2S(=O)(=O)N1,2.372
Cc1ccccc1-n1c(C)nc2ccccc2c1=O,3.037
Cc1ccc2ccccc2n1,2.066
CC1=NN(c2ccccc2)C(=O)C1,1.6969999999999998
Cc1cc(C)n(SC(Cl)(Cl)Cl)n1,2.634
Cc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1,1.6869999999999998
Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,2.403
Cc1cc[nH]n1,1.914
Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C,1.4269999999999998
C=C1CC23CC1(O)CCC2C12C=CC(O)C(C)(C(=O)O1)C2C3C(=O)O,1.74
CC12CCC(CC1)C(C)(C)O2,1.794
CC1C(=O)OC2CCN3CC=C(COC(=O)C(C)(O)C1(C)O)C23,3.693
CC(C)=CCN1CCC2(C)c3cc(O)ccc3CC1C2C,2.41
CC1C2Cc3ccc(O)cc3C1(C)CCN2CCc1ccccc1,3.553
CC1CC(=O)O1,0.7040000000000001
CC1CC(C)C(=O)C(C(O)CC2CC(=O)NC(=O)C2)C1,5.148
CC1CC(C)OP(=O)(Cl)O1,2.6860000000000004
CC1CC(C=O)CC(C)(C)C1,1.571
CC1CC(O)CC(C)(C)C1,1.641
CC(=O)OC1CC(C)OC(C)O1,1.955
CC1CC=CC=CC=CC=CC(OC2OC(C)C(O)C(N)C2O)CC2OC(O)(CC(O)CC3OC3C=CC(=O)O1)CC(O)C2C(=O)O,2.387
CC1CC=CCC1C=O,1.341
CC1Cc2c(Cl)cc(C(=O)NC(Cc3ccccc3)C(=O)O)c(O)c2C(=O)O1,4.305
C=C1C(=O)OC2CC(C)C3C=CC(=O)C3(C)C(O)C12,3.322
C=CCOC(=O)C1CC2OC2CC1C,2.594
CC1CC2OC2CC1COC(=O)CCCCC(=O)OCC1CC2OC2CC1C,1.964
CC1CC=C(C(C)C)CC1,0.818
CC1CCC(=O)CC1,2.147
CC1CCC(=O)O1,1.056
CC(C)=C1CCC(C)CC1=O,2.51
CC(=O)OC1CC(C)CCC1C(C)C,1.415
CC1CCC(N)CC1N,1.959
CC1CCC2C(C)C(=O)OC3OC4(C)CCC1C32OO4,1.704
CC1CCCC2C(C)OP(=S)(Cl)OC12,3.365
CC1CCCCC1=O,1.719
CC1CCCCC1NC(=O)Nc1ccccc1,1.6669999999999998
CC1CCCCN1CCCOC(=O)c1ccc(Cl)c(Cl)c1,2.121
CC1CCCCN1N=O,2.33
CC1CCCOC1=O,0.944
CC(C)=CC1CC(C)CCO1,1.555
CC1CN(CCO)CC1C,2.066
CC1CN1,3.478
CC1CN1P(=O)(N1CC1C)N1CC1C,3.199
CC1CNC(C)CN1,1.558
CC1CNCC(C)O1,1.61
CC1CO1,2.184
CC1COC(=O)O1,0.547
CC1COC(C(Cl)CCl)O1,2.475
C=CC1OCC(C)O1,2.108
CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,2.003
CC1CS(=O)(=O)CCN1N=Cc1ccc([N+](=O)[O-])o1,1.851
CC1NCCOC1c1ccccc1,2.68
CC1OC(C)OC(C)O1,1.936
CC1OC(C)OC(C)OC(C)O1,2.89
CC1OC(OC2C=C3CCC4C(CCC5(C)C(c6ccc(=O)oc6)CCC45O)C3(C)CC2)C(O)C(O)C1O,3.977
CC1Oc2ccccc2CC1N(C)C,2.372
CC1OCCO1,1.4680000000000002
CC1OP(=S)(Cl)OC2CCCCC12,3.302
CCBr,1.907
CCC#N,3.15
C=C(CC)C(=O)c1ccc(OCC(=O)O)c(Cl)c1Cl,2.482
CCC(=O)C(C)=O,1.523
CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1,3.556
CCC(=O)C1(N2CCCCC2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,2.697
CCC(=O)c1ccc(N)cc1,2.926
CCC(=O)c1ccccc1,1.475
CCC(=O)CC,1.605
CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,4.272
CCC(=O)n1c(=O)n(C2CCN(CCC(C#N)(c3ccccc3)c3ccccc3)CC2)c2ccccc21,3.543
CCC(=O)Nc1ccc(Cl)c(Cl)c1,2.774
CCC(=O)OC,1.246
CCC(=O)OC(=O)CC,1.742
CCC(=O)OC(C)c1ccccc1,1.535
CCC(=O)OC(Cc1ccccc1)(c1ccccc1)C(C)CN(C)C,3.4
C=COC(=O)CC,1.3230000000000002
CCC(=O)OC1(c2ccccc2)CCN(C)C1C,2.99
CCC(=O)OC1(c2ccccc2)CCN(C)CC1C,3.463
CCC(=O)OC1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,2.537
CCC(=O)OCC(=O)C1(OC(=O)CC)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(Cl)C(O)CC21C,2.143
CCC(=O)OCC=Cc1ccccc1,1.7480000000000002
CCC(Br)(CC)C(=O)NC(N)=O,2.875
CCC(C(c1ccc(Cl)cc1)c1ccc(Cl)cc1)[N+](=O)[O-],3.034
CCC(C(=O)O)c1ccc(CC(C)C)cc1,2.139
CCC(C)(C)C1(C(C)(C)CC)CO1,1.44
CCC(C)(C)c1cc(O)c(C(C)(C)CC)cc1O,2.0980000000000003
CCC(C)(C)c1ccc(Cl)c(OC(=O)NC)c1,3.533
CCC(C)(C)c1ccc(O)cc1,1.953
CCC(C)(C)c1ccc(OP(=O)(NC)OC)c(Cl)c1,2.786
CCC(C)(C)C1CCC(=O)CC1,1.554
CCC(C)(C)CO,1.642
CCC(C)(C)NC(N)=NC#N,2.7110000000000003
CCC(C)(C)O,1.945
CCC(C)(C)OC(=O)Nc1ccco1,3.016
C#CC(C)(O)CC,2.515
CCC(C)(O)CC,2.158
CCC(C)(O)CCc1ccccc1,1.781
CCC(C)=NCCCCCCN=C(C)CC,2.402
CCC(C)=O,1.421
CCC(C)C(C)(COC(N)=O)COC(N)=O,2.302
CCC(C)C(C)C=O,1.509
CCC(C)C(C)CO,1.689
CCC(C)C(CC)C(N)=O,2.275
CCC(C)C=O,1.129
C=CCC1(C(C)CC)C(=O)NC(=O)NC1=O,3.591
CCC(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,3.983
CCC(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1OC(=O)C=C(C)C,3.745
CCC(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1OC(=O)OC(C)C,3.743
CCC(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1OC(=O)SC,3.196
CCC(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1OC(C)=O,3.672
CCC(C)c1ccc(Cl)c(OC(=O)NC)c1,3.684
CCC(C)c1cccc(OC(=O)NC)c1,4.317
CCC(C)c1cc(OC(=O)NC)ccc1C,3.801
CCC(C)c1ccccc1,1.778
CCC(C)c1ccccc1OC(=O)NC,2.772
CCC(C)CCCCCl,1.307
CCC(C)Cl,0.7240000000000001
CCC(C)CO,1.945
CCC(C)N,2.2840000000000003
CCC(C)N(C(=O)SCc1ccccc1)C(C)CC,1.446
CCC(C)n1c(=O)[nH]c(C)c(Br)c1=O,2.61
CCC(C)Nc1c([N+](=O)[O-])cc(C(C)(C)C)cc1[N+](=O)[O-],2.072
CCC(C)O,1.058
CCC(C)OCCO,2.175
CC=C(C=O)CC,1.577
CCC(c1ccccc1)c1c(O)c2ccccc2oc1=O,3.147
C=CCC(CC)(CC)C(N)=O,2.589
CCC(CC)(CO)CO,2.192
CCC(CC)C(=O)OCC(Br)(Br)Br,1.979
CCC(CC)C(=O)OCC(Cl)(Cl)Cl,2.439
CCC(CC)C(=O)O,1.723
CCC(C=O)CC,1.401
CCC(CC)CO,1.742
CCC(CC)CO[Si](OCC(CC)CC)(OCC(CC)CC)OCC(CC)CC,1.335
C=CC(=O)OCC(CC)CC,1.381
CCC(CC)COC(=O)CCCCC(=O)OCC(CC)CC,1.7480000000000002
CCC(CC)COCCC#N,1.8
CCC(CC)COCCC(=O)O,1.669
CCC(CC)COCCO,1.884
CCC(CC)COCCOC(=O)CCC(=O)OCCOCC(CC)CC,2.055
CCC(CC)COCCOC(=O)CCCCC(=O)OCCOCC(CC)CC,2.093
CCC(CC)COCCOCCCN1C(=O)C2C3C=CC(C3)C2C1=O,1.5659999999999998
CCC(CC)Nc1c([N+](=O)[O-])cc(C)c(C)c1[N+](=O)[O-],2.352
CCC(Cc1c(I)cc(I)c(N)c1I)C(=O)O,2.569
CCC(CCCCOC(=O)c1ccccc1)COC(=O)c1ccccc1,1.087
CCC(Cl)(CC)C(=O)OCC(Cl)(Cl)Cl,2.149
CCC(Cl)(Cl)Cl,1.296
CCC(Cl)Cl,1.24
C=CCOCC(CC)(CO)CO,1.548
CCC(CO)CC(C)C,1.482
CCC(CO)NC(=O)C1C=C2c3cccc4[nH]cc(c34)CC2N(C)C1,3.562
CCC(O)(COC(N)=O)c1ccccc1,2.537
CCC(=O)O,1.455
CCC(O)CC,1.673
CCC(O)OCCCOC,1.46
CCC(OC(N)=O)c1ccccc1Cl,2.478
CC=CCOC(CC)OCC=CC,1.935
CCC=C(C)C=O,1.359
CCC=C(C)CO,1.3090000000000002
CCC=C1OC(=O)c2ccccc21,2.024
CCC=CC=CC=O,1.981
CCC=CCC1=C(C)CCC1=O,1.517
CCC=CCCO,1.329
CCC=CCCOCC=O,1.54
CCC=O,1.615
CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,3.156
CCC1(c2ccccc2)C(=O)NCNC1=O,2.1630000000000003
CCC1(C)CC(=O)NC1=O,1.89
CCC1(C)OCCO1,1.6130000000000002
CCC1(CC)C(=O)NCC(C)C1=O,2.329
CCC1(CC)COC(=O)NC1=O,3.382
CCC1(c2ccccc2)CCC(=O)NC1=O,2.559
CCC1(CCC(C)C)C(=O)NC(=O)NC1=O,2.957
CCC1(c2ccccc2)NC(=O)N(C)C1=O,2.41
CCc1oc2ccccc2c1C(=O)c1cc(Br)c(O)c(Br)c1,3.233
CCc1cc2c(cc1C(C)=O)C(C)(C)CCC2(C)C,2.997
CCc1cc2c(cc1C=O)C(C)(C)CCC2(C)C,1.883
CCc1cccc(C)c1N(C(=O)CCl)C(C)COC,2.049
CCc1ccc(C)cc1O,2.41
CCc1cc(CC)cc(OC(=O)NC)c1,2.112
CCc1ccc(C)[n+]([O-])c1,1.836
CCc1ccc(C(=O)C(C)CN2CCCCC2)cc1,2.3
CCc1ccc(C(c2ccc(CC)cc2)C(Cl)Cl)cc1,1.668
C=CC(=O)OCCc1ccc(CC)cn1,1.62
CCc1cccc(CC)c1N,1.919
CCc1cccc(CC)c1N(COC)C(=O)CCl,2.463
CCc1ccccc1,1.482
CCc1ccccc1N,1.983
CCc1cccc2cc(C(O)CNC(C)(C)C)oc12,2.542
CCc1cc2c(s1)-n1c(C)nnc1CN=C2c1ccccc1Cl,1.99
CCc1ccc(C)nc1,2.518
C=Cc1ccc(CC)cn1,2.035
CCc1ccc(CCO)nc1,1.547
CCc1cc(C(N)=S)ccn1,2.1
C#CC1(O)CCC2C3CCC4=CC(=O)CCC4C3CCC21CC,1.795
CCC12COP(=O)(OC1)OC2,4.762
CCC1C(C)=NN=C(c2ccc(OC)c(OC)c2)c2cc(OC)c(OC)cc21,2.6660000000000004
CCC1C(c2ccccc2)=CCC(C(=O)O)C1C,2.017
CCC1C(=O)OCC1Cc1cncn1C,2.714
CCC1C2CC3C4N(C)c5ccccc5C45CC(C2C5O)N3C1O,2.957
CCC1Cc2cc(CC(=O)O)ccc2O1,2.202
CCC1CC2C3CCC4=CC(=O)CCC4C3CCC2(C)C1O,1.398
CCC1CCC(C)NC1,2.372
CCC1CO1,2.1590000000000003
CCC1OC1(C)C,1.457
CCC1OP(=S)(Cl)OC2CCCCC12,3.26
CCCC#N,3.141
CCCC(=NOCC)C1=C(O)CC(CC(C)SCC)CC1=O,2.01
CCCC(=O)C(C)C,1.456
CCCC(=O)c1ccc2c(c1)N(CCCN1CCN(C)CC1)c1ccccc1S2,2.834
CCCC(=O)C1c2cccc(O)c2C(=O)c2c(O)cccc21,2.273
CCCC(=O)CC,1.474
CCCC(=O)CCC,1.486
CCCC(=O)OC(C(Cl)(Cl)Cl)P(=O)(OC)OC,2.474
C=COC(=O)CCC,1.126
CCCC(=O)Oc1ccc(OC)cc1,1.757
CCCC(=O)OCC,0.951
C=CCOC(=O)CCC,2.71
CCCC(=O)OCCc1ccccc1,1.621
CCCC(C)(C)C(=O)Nc1ccc(Cl)cc1,1.965
CCCC(C)(COC(N)=O)COC(=O)NC(C)C,2.295
CCCC(C)(COC(N)=O)COC(N)=O,2.339
CCCC(C)=O,1.731
CCCC(C)C(=O)Nc1ccc(C)c(Cl)c1,1.672
CCCC(C)C(=O)O,1.755
CCCC(C)C1(CC)C(=O)NC(=O)NC1=O,3.258
CCCC(C)c1cccc(OC(=O)NC)c1,3.646
CCCC(C)CO,1.86
CCCC(C)COC(C)=O,1.29
CCCC(C)COCCO,1.5930000000000002
CCCC(C)COCCOCCO,1.527
CCCC(C)OC(N)=O,2.494
CCCC(CC(OCC)OCC)OCC,1.109
CCCC(Cc1ccccc1)N1CCCC1,3.141
CCCC(CCC)C(=O)O,2.333
CCCC(=O)O,1.644
CCCC(O)C(CC)CO,2.019
CCCC=C(CC)C(=O)O,1.4
CCCC=C(C=O)CC,1.7990000000000002
CCCC=C1OC(=O)c2ccccc21,2.007
CCCC=CC=O,2.1
